sales_id,order_id,product_id,price_per_unit,quantity,total_price
1131,233,886,94,1,94
1132,233,701,119,3,357
1133,234,941,96,3,288
1134,234,244,106,3,318
1135,234,174,91,1,91
1136,235,1213,105,3,315
1137,235,140,91,3,273
1138,235,78,118,2,236
1139,235,950,97,2,194
1140,235,801,91,3,273
1141,236,17,96,2,192
1142,236,566,100,1,100
1143,236,844,113,1,113
1144,236,640,93,1,93
1145,236,1189,99,1,99
1146,236,160,91,2,182
1147,237,17,96,2,192
1148,237,1009,106,1,106
1149,237,268,95,2,190
1150,237,502,102,2,204
1151,237,74,118,3,354
1152,238,1024,90,3,270
1153,238,883,94,2,188
1154,238,101,118,3,354
1155,238,313,105,3,315
1156,238,179,98,2,196
1157,238,340,109,1,109
1158,239,1177,99,3,297
1159,239,445,107,3,321
1160,240,1009,106,1,106
1161,240,259,95,2,190
1162,240,473,118,1,118
1163,240,124,92,3,276
1164,240,9,96,1,96
1165,240,298,105,3,315
1166,241,400,119,2,238
1167,241,1051,93,2,186
1168,241,333,109,2,218
1169,242,26,96,3,288
1170,242,1002,106,3,318
1171,242,877,94,1,94
1172,242,950,97,1,97
1173,242,182,98,3,294
1174,242,729,119,3,357
1175,243,389,119,1,119
1176,243,567,100,3,300
1177,244,429,107,3,321
1178,244,896,94,3,282
1179,244,777,91,1,91
1180,244,205,98,2,196
1181,244,651,93,3,279
1182,245,1059,93,3,279
1183,245,655,93,2,186
1184,245,472,118,3,354
1185,245,1050,93,2,186
1186,246,485,118,1,118
1187,246,627,112,3,336
1188,246,450,107,2,214
1189,246,1250,112,1,112
1190,247,1220,105,3,315
1191,247,1208,105,1,105
1192,247,152,91,3,273
1193,248,1121,102,2,204
1194,248,835,117,3,351
1195,248,689,113,3,339
1196,248,889,94,2,188
1197,248,1171,99,3,297
1198,248,192,98,1,98
1199,248,254,95,1,95
1200,248,262,95,1,95
1201,249,1186,99,2,198
1202,249,241,106,1,106
1203,249,928,96,1,96
1204,249,51,104,3,312
1205,249,547,98,2,196
1206,249,729,119,2,238
1207,249,935,96,2,192
1208,250,41,104,3,312
1209,250,540,98,2,196
1210,250,880,94,1,94
1211,250,219,106,3,318
1212,250,600,112,1,112
1213,251,790,91,1,91
1214,251,551,98,3,294
1215,251,1015,90,2,180
1216,251,26,96,3,288
1217,252,772,91,1,91
1218,252,397,119,2,238
1219,252,524,102,2,204
1220,252,662,93,3,279
1221,252,728,119,3,357
1222,252,859,113,2,226
1223,252,627,112,3,336
1224,252,98,118,3,354
1225,252,364,94,3,282
1226,252,1104,115,2,230
1227,253,797,91,3,273
1228,253,1065,93,2,186
1229,253,740,109,2,218
1230,254,1186,99,2,198
1231,254,816,117,1,117
1232,254,175,98,2,196
1233,254,664,93,2,186
1234,255,806,117,3,351
1235,255,437,107,2,214
1236,256,1051,93,1,93
1237,256,178,98,3,294
1238,256,118,92,3,276
1239,256,1018,90,1,90
1240,256,36,104,2,208
1241,257,976,97,2,194
1242,257,1124,102,2,204
1243,257,61,104,1,104
1244,257,952,97,2,194
1245,257,796,91,3,273
1246,258,861,113,1,113
1247,258,669,113,1,113
1248,258,65,104,2,208
1249,258,35,104,1,104
1250,258,843,113,2,226
1251,258,348,109,3,327
1252,259,317,109,1,109
1253,259,777,91,3,273
1254,259,162,91,2,182
1255,260,828,117,2,234
1256,260,1095,115,1,115
1257,260,1213,105,2,210
1258,260,241,106,2,212
1259,260,563,100,1,100
1260,260,1096,115,2,230
1261,261,961,97,2,194
1262,261,920,96,3,288
1263,261,886,94,3,282
1264,261,425,107,1,107
1265,262,1062,93,3,279
1266,262,814,117,1,117
1267,262,507,102,2,204
1268,262,553,98,2,196
1269,263,355,94,1,94
1270,263,289,105,3,315
1271,263,1157,99,2,198
1272,263,473,118,3,354
1273,263,293,105,1,105
1274,264,1211,105,3,315
1275,264,633,93,3,279
1276,264,1024,90,2,180
1277,264,396,119,3,357
1278,264,1137,102,1,102
1279,264,13,96,2,192
1280,265,1029,90,2,180
1281,265,742,109,2,218
1282,265,364,94,1,94
1283,265,479,118,1,118
1284,265,813,117,1,117
1285,265,630,93,1,93
1286,265,462,118,1,118
1287,266,209,98,1,98
1288,266,229,106,2,212
1289,266,318,109,2,218
1290,266,224,106,2,212
1291,266,1212,105,1,105
1292,266,1258,112,2,224
1293,266,1098,115,1,115
1294,267,252,95,1,95
1295,267,298,105,2,210
1296,267,372,94,3,282
1297,267,1069,93,3,279
1298,268,1117,115,1,115
1299,268,1224,105,1,105
1300,269,1210,105,3,315
1301,269,730,119,3,357
1302,269,103,118,2,236
1303,270,390,119,1,119
1304,270,313,105,2,210
1305,270,1150,102,2,204
1306,270,857,113,3,339
1307,270,1138,102,2,204
1308,270,1128,102,1,102
1309,271,1103,115,3,345
1310,271,253,95,1,95
1311,271,999,106,1,106
1312,271,943,96,1,96
1313,272,826,117,1,117
1314,273,889,94,2,188
1315,273,749,109,1,109
1316,273,596,112,3,336
1317,273,522,102,1,102
1318,274,942,96,1,96
1319,274,1140,102,2,204
1320,274,73,118,3,354
1321,274,1225,112,1,112
1322,274,513,102,3,306
1323,274,581,100,1,100
1324,275,4,96,3,288
1325,275,1217,105,3,315
1326,275,1190,105,3,315
1327,275,420,107,2,214
1328,275,867,113,1,113
1329,276,1134,102,3,306
1330,276,951,97,1,97
1331,276,1178,99,1,99
1332,276,1060,93,3,279
1333,277,690,113,2,226
1334,277,944,96,2,192
1335,277,1180,99,2,198
1336,277,181,98,2,196
1337,277,740,109,3,327
1338,277,1037,90,3,270
1339,277,126,92,2,184
1340,278,1193,105,2,210
1341,278,534,98,2,196
1342,278,92,118,3,354
1343,278,248,95,1,95
1344,278,637,93,1,93
1345,278,232,106,1,106
1346,279,560,100,3,300
1347,279,15,96,2,192
1348,279,997,106,3,318
1349,279,707,119,1,119
1350,279,1073,93,1,93
1351,279,136,92,1,92
1352,279,755,109,3,327
1353,280,502,102,1,102
1354,280,1159,99,3,297
1355,280,459,118,1,118
1356,281,649,93,1,93
1357,281,994,106,3,318
1358,281,486,118,3,354
1359,281,639,93,1,93
1360,281,1157,99,3,297
1361,281,624,112,1,112
1362,281,321,109,1,109
1363,281,363,94,3,282
1364,281,51,104,3,312
1365,282,52,104,2,208
1366,282,537,98,1,98
1367,282,481,118,1,118
1368,282,1207,105,2,210
1369,282,611,112,1,112
1370,282,427,107,2,214
1371,282,74,118,2,236
1372,282,1106,115,2,230
1373,283,67,104,1,104
1374,283,1239,112,1,112
1375,283,1213,105,3,315
1376,283,1119,115,3,345
1377,283,168,91,2,182
1378,283,606,112,1,112
1379,283,1113,115,1,115
1380,283,288,105,1,105
1381,283,392,119,3,357
1382,284,1057,93,1,93
1383,284,1016,90,2,180
1384,285,1223,105,2,210
1385,285,948,97,2,194
1386,286,740,109,1,109
1387,286,982,106,3,318
1388,286,719,119,3,357
1389,286,802,91,2,182
1390,286,285,105,3,315
1391,286,741,109,1,109
1392,287,977,97,1,97
1393,287,607,112,3,336
1394,287,755,109,3,327
1395,288,84,118,3,354
1396,288,519,102,3,306
1397,288,715,119,1,119
1398,288,519,102,3,306
1399,288,788,91,2,182
1400,288,888,94,3,282
1401,288,1203,105,1,105
1402,288,847,113,2,226
1403,288,395,119,1,119
1404,289,828,117,2,234
1405,289,422,107,1,107
1406,289,1141,102,1,102
1407,289,599,112,2,224
1408,289,481,118,2,236
1409,289,736,109,2,218
1410,289,45,104,3,312
1411,289,1045,90,1,90
1412,289,463,118,2,236
1413,289,1150,102,2,204
1414,290,780,91,1,91
1415,290,770,91,3,273
1416,290,916,96,2,192
1417,290,843,113,3,339
1418,290,143,91,1,91
1419,291,443,107,3,321
1420,291,810,117,3,351
1421,291,800,91,3,273
1422,291,287,105,2,210
1423,291,222,106,1,106
1424,291,806,117,1,117
1425,292,946,97,3,291
1426,292,692,113,3,339
1427,292,1246,112,1,112
1428,292,925,96,2,192
1429,292,189,98,3,294
1430,292,1250,112,2,224
1431,293,740,109,2,218
1432,293,982,106,2,212
1433,293,1122,102,2,204
1434,293,1050,93,1,93
1435,293,1055,93,2,186
1436,293,105,92,3,276
1437,293,317,109,1,109
1438,294,539,98,1,98
1439,294,566,100,3,300
1440,294,1241,112,2,224
1441,294,181,98,1,98
1442,294,25,96,1,96
1443,294,1219,105,1,105
1444,295,865,113,1,113
1445,295,571,100,2,200
1446,296,100,118,1,118
1447,296,49,104,2,208
1448,296,466,118,3,354
1449,296,103,118,3,354
1450,296,343,109,2,218
1451,297,1235,112,3,336
1452,297,247,95,1,95
1453,297,416,119,2,238
1454,297,845,113,1,113
1455,297,752,109,1,109
1456,297,892,94,3,282
1457,297,672,113,2,226
1458,297,854,113,2,226
1459,297,757,109,1,109
1460,297,971,97,2,194
1461,298,978,97,2,194
1462,298,667,113,2,226
1463,298,672,113,1,113
1464,298,767,109,2,218
1465,298,1081,93,3,279
1466,298,555,98,2,196
1467,299,153,91,2,182
1468,299,143,91,3,273
1469,299,694,113,3,339
1470,299,199,98,1,98
1471,299,492,102,3,306
1472,299,149,91,2,182
1473,299,1242,112,3,336
1474,300,523,102,2,204
1475,301,1035,90,2,180
1476,301,814,117,3,351
1477,301,141,91,3,273
1478,301,266,95,3,285
1479,301,947,97,2,194
1480,301,1094,115,2,230
1481,302,1052,93,1,93
1482,302,528,98,2,196
1483,302,926,96,1,96
1484,303,595,112,2,224
1485,303,589,100,1,100
1486,303,3,96,2,192
1487,303,399,119,3,357
1488,304,155,91,3,273
1489,304,605,112,3,336
1490,304,104,118,3,354
1491,304,850,113,3,339
1492,304,98,118,2,236
1493,305,706,119,3,357
1494,305,504,102,1,102
1495,305,188,98,2,196
1496,305,308,105,2,210
1497,306,768,109,3,327
1498,307,349,109,1,109
1499,307,886,94,3,282
1500,307,1070,93,2,186
1501,307,1177,99,3,297
1502,308,598,112,1,112
1503,308,678,113,3,339
1504,308,944,96,3,288
1505,309,406,119,1,119
1506,309,350,94,2,188
1507,310,640,93,2,186
1508,310,1036,90,2,180
1509,310,78,118,1,118
1510,310,1105,115,3,345
1511,310,870,113,2,226
1512,311,317,109,2,218
1513,311,39,104,3,312
1514,311,399,119,1,119
1515,311,1191,105,1,105
1516,312,285,105,2,210
1517,312,31,96,2,192
1518,312,899,94,3,282
1519,312,713,119,1,119
1520,312,155,91,2,182
1521,312,78,118,2,236
1522,312,895,94,3,282
1523,312,684,113,2,226
1524,312,836,117,1,117
1525,312,1239,112,3,336
1526,312,949,97,1,97
1527,313,540,98,3,294
1528,313,196,98,1,98
1529,313,1129,102,2,204
1530,313,1063,93,3,279
1531,313,420,107,2,214
1532,313,123,92,3,276
1533,313,527,98,3,294
1534,313,2,96,1,96
1535,314,869,113,2,226
1536,314,815,117,3,351
1537,314,884,94,3,282
1538,314,1257,112,3,336
1539,314,205,98,1,98
1540,314,829,117,3,351
1541,314,935,96,3,288
1542,315,677,113,1,113
1543,315,1089,115,1,115
1544,315,145,91,3,273
1545,316,1079,93,3,279
1546,316,170,91,1,91
1547,316,1071,93,2,186
1548,316,103,118,3,354
1549,317,254,95,3,285
1550,317,414,119,2,238
1551,318,634,93,1,93
1552,318,854,113,1,113
1553,318,542,98,2,196
1554,319,1152,102,1,102
1555,319,1202,105,1,105
1556,319,1160,99,1,99
1557,319,162,91,3,273
1558,319,385,119,1,119
1559,320,940,96,1,96
1560,320,596,112,3,336
1561,320,1137,102,3,306
1562,320,1235,112,3,336
1563,320,836,117,1,117
1564,320,844,113,2,226
1565,321,457,118,2,236
1566,321,933,96,3,288
1567,321,673,113,1,113
1568,321,615,112,2,224
1569,321,1020,90,1,90
1570,321,892,94,1,94
1571,321,612,112,1,112
1572,321,887,94,2,188
1573,321,944,96,2,192
1574,322,236,106,2,212
1575,322,797,91,2,182
1576,322,997,106,2,212
1577,322,967,97,1,97
1578,322,537,98,2,196
1579,322,348,109,1,109
1580,322,152,91,3,273
1581,323,943,96,2,192
1582,323,635,93,3,279
1583,323,1000,106,3,318
1584,323,444,107,1,107
1585,323,787,91,2,182
1586,323,357,94,3,282
1587,323,41,104,2,208
1588,323,1066,93,2,186
1589,324,122,92,2,184
1590,324,135,92,3,276
1591,324,647,93,3,279
1592,324,269,95,2,190
1593,324,741,109,3,327
1594,325,869,113,3,339
1595,325,863,113,1,113
1596,326,390,119,2,238
1597,326,550,98,1,98
1598,326,695,113,3,339
1599,327,1030,90,2,180
1600,327,60,104,1,104
1601,327,421,107,1,107
1602,327,104,118,1,118
1603,327,508,102,3,306
1604,327,707,119,3,357
1605,327,102,118,1,118
1606,327,889,94,1,94
1607,328,8,96,1,96
1608,328,1069,93,3,279
1609,328,1145,102,1,102
1610,329,1041,90,2,180
1611,329,1110,115,1,115
1612,329,887,94,1,94
1613,329,751,109,1,109
1614,329,186,98,3,294
1615,329,220,106,1,106
1616,330,1226,112,2,224
1617,330,809,117,3,351
1618,330,87,118,2,236
1619,330,1132,102,2,204
1620,330,1071,93,2,186
1621,330,263,95,1,95
1622,330,569,100,1,100
1623,330,1223,105,3,315
1624,331,1141,102,2,204
1625,333,196,98,1,98
1626,333,1092,115,3,345
1627,333,885,94,3,282
1628,333,903,94,1,94
1629,333,822,117,1,117
1630,333,124,92,3,276
1631,333,452,107,3,321
1632,334,762,109,3,327
1633,334,777,91,3,273
1634,334,282,105,2,210
1635,334,1148,102,2,204
1636,334,102,118,2,236
1637,334,599,112,1,112
1638,334,1188,99,1,99
1639,335,551,98,2,196
1640,335,6,96,1,96
1641,335,140,91,2,182
1642,336,808,117,2,234
1643,336,578,100,1,100
1644,336,978,97,3,291
1645,336,358,94,1,94
1646,336,620,112,2,224
1647,337,922,96,2,192
1648,337,264,95,2,190
1649,337,161,91,1,91
1650,337,460,118,2,236
1651,337,389,119,1,119
1652,337,662,93,2,186
1653,338,1183,99,2,198
1654,338,640,93,1,93
1655,338,805,117,2,234
1656,338,383,94,2,188
1657,338,125,92,2,184
1658,339,525,98,2,196
1659,339,451,107,1,107
1660,339,383,94,2,188
1661,339,651,93,1,93
1662,339,762,109,2,218
1663,339,291,105,1,105
1664,339,543,98,1,98
1665,339,158,91,1,91
1666,340,1169,99,3,297
1667,340,1001,106,2,212
1668,340,696,113,2,226
1669,341,137,92,3,276
1670,341,502,102,2,204
1671,341,95,118,3,354
1672,341,501,102,3,306
1673,341,1143,102,3,306
1674,341,409,119,1,119
1675,341,416,119,3,357
1676,341,1097,115,3,345
1677,342,919,96,3,288
1678,342,1066,93,1,93
1679,342,1149,102,2,204
1680,342,1016,90,3,270
1681,342,596,112,1,112
1682,342,490,102,2,204
1683,343,830,117,1,117
1684,343,378,94,2,188
1685,343,756,109,3,327
1686,344,913,96,2,192
1687,344,466,118,3,354
1688,345,428,107,1,107
1689,345,657,93,1,93
1690,345,608,112,1,112
1691,345,1181,99,2,198
1692,346,383,94,1,94
1693,346,730,119,1,119
1694,346,15,96,3,288
1695,346,1145,102,3,306
1696,346,194,98,1,98
1697,346,591,100,1,100
1698,346,74,118,2,236
1699,346,776,91,1,91
1700,346,1210,105,2,210
1701,347,953,97,2,194
1702,347,489,118,1,118
1703,347,957,97,1,97
1704,347,644,93,3,279
1705,348,619,112,3,336
1706,348,349,109,3,327
1707,348,856,113,3,339
1708,348,349,109,2,218
1709,348,833,117,3,351
1710,348,880,94,2,188
1711,349,135,92,1,92
1712,349,112,92,2,184
1713,349,71,118,1,118
1714,349,774,91,1,91
1715,349,572,100,2,200
1716,349,471,118,3,354
1717,350,314,105,3,315
1718,350,385,119,3,357
1719,350,997,106,1,106
1720,350,336,109,1,109
1721,350,501,102,2,204
1722,350,308,105,1,105
1723,351,125,92,2,184
1724,351,887,94,1,94
1725,351,1206,105,2,210
1726,351,902,94,2,188
1727,351,344,109,3,327
1728,351,881,94,3,282
1729,351,1055,93,2,186
1730,351,1048,90,3,270
1731,351,1071,93,1,93
1732,352,636,93,2,186
1733,352,1241,112,1,112
1734,352,571,100,3,300
1735,352,233,106,2,212
1736,352,146,91,2,182
1737,352,892,94,2,188
1738,353,18,96,2,192
1739,353,396,119,1,119
1740,353,174,91,3,273
1741,353,1,96,3,288
1742,353,87,118,3,354
1743,353,948,97,1,97
1744,353,594,100,1,100
1745,354,620,112,2,224
1746,354,324,109,1,109
1747,354,147,91,1,91
1748,354,550,98,3,294
1749,354,976,97,1,97
1750,354,409,119,2,238
1751,354,713,119,3,357
1752,355,72,118,2,236
1753,355,134,92,2,184
1754,355,379,94,1,94
1755,355,200,98,2,196
1756,356,397,119,3,357
1757,356,554,98,3,294
1758,356,1209,105,2,210
1759,356,1169,99,2,198
1760,356,716,119,3,357
1761,356,149,91,1,91
1762,356,727,119,1,119
1763,357,706,119,3,357
1764,357,264,95,2,190
1765,358,620,112,1,112
1766,358,385,119,3,357
1767,358,8,96,2,192
1768,358,327,109,2,218
1769,358,259,95,1,95
1770,358,288,105,2,210
1771,358,538,98,3,294
1772,358,94,118,3,354
1773,358,6,96,2,192
1774,359,222,106,3,318
1775,359,694,113,2,226
1776,359,1069,93,1,93
1777,359,1193,105,1,105
1778,360,1053,93,2,186
1779,360,913,96,2,192
1780,360,98,118,2,236
1781,361,465,118,3,354
1782,361,685,113,1,113
1783,361,992,106,2,212
1784,361,804,91,1,91
1785,361,1074,93,2,186
1786,361,1042,90,1,90
1787,362,788,91,1,91
1788,362,5,96,2,192
1789,362,1153,102,3,306
1790,362,816,117,1,117
1791,363,1003,106,3,318
1792,363,391,119,2,238
1793,364,464,118,3,354
1794,364,365,94,2,188
1795,364,703,119,2,238
1796,364,581,100,1,100
1797,365,789,91,3,273
1798,365,539,98,2,196
1799,365,201,98,3,294
1800,365,532,98,1,98
1801,365,414,119,2,238
1802,365,589,100,3,300
1803,365,111,92,2,184
1804,366,793,91,1,91
1805,366,350,94,3,282
1806,366,171,91,3,273
1807,366,1223,105,2,210
1808,366,1155,99,2,198
1809,367,584,100,2,200
1810,367,197,98,2,196
1811,367,666,113,2,226
1812,367,1159,99,1,99
1813,367,1239,112,3,336
1814,367,1183,99,3,297
1815,367,821,117,2,234
1816,368,1014,106,2,212
1817,368,964,97,3,291
1818,368,517,102,1,102
1819,368,863,113,3,339
1820,368,1156,99,3,297
1821,369,729,119,2,238
1822,369,380,94,1,94
1823,369,1033,90,3,270
1824,369,749,109,2,218
1825,370,387,119,2,238
1826,370,663,93,2,186
1827,370,84,118,1,118
1828,370,354,94,1,94
1829,370,901,94,2,188
1830,370,1141,102,1,102
1831,370,30,96,2,192
1832,370,334,109,1,109
1833,370,1125,102,3,306
1834,370,944,96,3,288
1835,371,475,118,1,118
1836,371,291,105,2,210
1837,371,147,91,3,273
1838,371,628,112,2,224
1839,371,643,93,2,186
1840,371,540,98,3,294
1841,371,1013,106,1,106
1842,372,626,112,1,112
1843,372,947,97,2,194
1844,372,79,118,1,118
1845,372,813,117,1,117
1846,372,1126,102,3,306
1847,372,275,95,1,95
1848,373,86,118,1,118
1849,373,36,104,3,312
1850,373,1232,112,2,224
1851,373,1116,115,2,230
1852,373,213,106,1,106
1853,373,370,94,1,94
1854,373,830,117,3,351
1855,374,557,98,2,196
1856,374,86,118,2,236
1857,374,182,98,3,294
1858,374,1182,99,3,297
1859,374,316,109,3,327
1860,374,266,95,3,285
1861,374,1230,112,1,112
1862,375,778,91,1,91
1863,375,1122,102,2,204
1864,375,654,93,3,279
1865,376,217,106,1,106
1866,376,1039,90,3,270
1867,376,268,95,3,285
1868,376,966,97,1,97
1869,376,206,98,1,98
1870,376,973,97,1,97
1871,376,587,100,2,200
1872,376,110,92,2,184
1873,377,1145,102,1,102
1874,377,1006,106,3,318
1875,377,197,98,2,196
1876,377,235,106,3,318
1877,377,968,97,1,97
1878,377,851,113,2,226
1879,377,628,112,1,112
1880,377,126,92,1,92
1881,378,674,113,1,113
1882,378,1253,112,2,224
1883,378,715,119,2,238
1884,379,111,92,1,92
1885,379,1016,90,1,90
1886,379,530,98,1,98
1887,379,581,100,3,300
1888,379,983,106,1,106
1889,379,533,98,1,98
1890,379,82,118,1,118
1891,379,221,106,2,212
1892,380,87,118,1,118
1893,380,393,119,3,357
1894,380,49,104,2,208
1895,380,182,98,3,294
1896,380,1256,112,2,224
1897,380,522,102,1,102
1898,380,616,112,2,224
1899,381,842,113,3,339
1900,381,440,107,3,321
1901,381,472,118,3,354
1902,381,1218,105,3,315
1903,381,703,119,3,357
1904,381,1079,93,2,186
1905,381,1114,115,3,345
1906,382,971,97,2,194
1907,382,650,93,3,279
1908,382,1022,90,1,90
1909,382,894,94,1,94
1910,383,565,100,3,300
1911,383,1233,112,1,112
1912,383,504,102,2,204
1913,383,882,94,1,94
1914,383,968,97,1,97
1915,383,805,117,1,117
1916,384,303,105,2,210
1917,384,810,117,2,234
1918,384,569,100,2,200
1919,385,278,95,2,190
1920,385,440,107,2,214
1921,385,678,113,1,113
1922,385,1172,99,1,99
1923,386,1064,93,3,279
1924,386,971,97,2,194
1925,386,744,109,2,218
1926,387,376,94,3,282
1927,387,969,97,3,291
1928,387,415,119,1,119
1929,387,256,95,1,95
1930,387,82,118,1,118
1931,387,283,105,2,210
1932,388,45,104,2,208
1933,388,15,96,2,192
1934,388,670,113,2,226
1935,388,579,100,1,100
1936,389,632,93,3,279
1937,389,582,100,3,300
1938,389,165,91,1,91
1939,389,440,107,2,214
1940,389,929,96,3,288
1941,389,1071,93,2,186
1942,390,1101,115,3,345
1943,390,405,119,3,357
1944,390,685,113,2,226
1945,391,850,113,2,226
1946,391,607,112,1,112
1947,391,872,113,2,226
1948,391,1155,99,1,99
1949,391,1114,115,3,345
1950,391,431,107,3,321
1951,391,734,119,2,238
1952,392,1181,99,3,297
1953,392,79,118,1,118
1954,392,1156,99,2,198
1955,392,1056,93,1,93
1956,393,396,119,2,238
1957,393,1143,102,3,306
1958,393,103,118,2,236
1959,393,1207,105,3,315
1960,393,649,93,2,186
1961,394,557,98,1,98
1962,394,567,100,3,300
1963,394,179,98,1,98
1964,394,933,96,3,288
1965,394,537,98,3,294
1966,394,1004,106,3,318
1967,394,226,106,3,318
1968,395,1180,99,2,198
1969,395,1249,112,3,336
1970,395,270,95,2,190
1971,395,124,92,1,92
1972,395,587,100,2,200
1973,396,106,92,3,276
1974,396,739,109,2,218
1975,396,920,96,1,96
1976,396,1209,105,2,210
1977,397,1181,99,2,198
