order_id,customer_id,order_date,delivery_date
776,265,2021-09-02,2021-09-27
777,431,2021-01-16,2021-02-09
778,42,2021-01-24,2021-02-07
779,698,2021-07-07,2021-07-21
780,100,2021-01-27,2021-01-29
781,465,2021-08-21,2021-09-11
782,872,2021-03-07,2021-03-23
783,683,2021-01-17,2021-01-19
784,436,2021-03-14,2021-04-04
785,445,2021-03-22,2021-04-02
786,472,2021-05-02,2021-05-08
787,44,2021-07-18,2021-07-31
788,108,2021-10-08,2021-10-13
789,762,2021-10-11,2021-11-03
790,187,2021-05-16,2021-05-27
791,476,2021-05-05,2021-05-21
792,240,2021-07-16,2021-08-12
793,258,2021-01-27,2021-02-03
794,418,2021-04-18,2021-05-08
795,427,2021-06-07,2021-06-30
796,592,2021-07-31,2021-08-06
797,908,2021-07-25,2021-08-06
798,825,2021-03-17,2021-04-01
799,651,2021-03-11,2021-04-04
800,422,2021-06-21,2021-06-23
801,995,2021-08-02,2021-08-17
802,501,2021-10-05,2021-10-23
803,625,2021-04-03,2021-04-16
804,323,2021-04-10,2021-04-21
805,416,2021-10-02,2021-10-03
806,684,2021-08-01,2021-08-16
807,636,2021-02-17,2021-03-03
808,219,2021-10-13,2021-10-30
809,73,2021-02-11,2021-02-25
810,768,2021-03-22,2021-04-04
811,764,2021-10-22,2021-10-24
812,183,2021-07-09,2021-07-13
813,908,2021-08-11,2021-09-01
814,664,2021-03-04,2021-03-28
815,572,2021-05-02,2021-05-17
816,620,2021-02-02,2021-02-06
817,944,2021-06-27,2021-07-05
818,865,2021-03-15,2021-04-10
819,461,2021-01-19,2021-01-22
820,801,2021-09-25,2021-10-03
821,118,2021-01-03,2021-01-10
822,524,2021-09-05,2021-09-12
823,223,2021-04-29,2021-05-04
824,724,2021-01-04,2021-01-28
825,787,2021-01-27,2021-02-22
826,375,2021-08-16,2021-09-06
827,292,2021-05-09,2021-06-05
828,601,2021-01-09,2021-01-27
829,951,2021-04-06,2021-04-28
830,956,2021-03-22,2021-03-23
831,338,2021-08-04,2021-08-20
832,627,2021-09-06,2021-09-27
833,317,2021-03-03,2021-03-20
834,139,2021-02-23,2021-03-08
835,106,2021-01-02,2021-01-07
836,971,2021-08-18,2021-08-24
837,989,2021-01-12,2021-01-27
838,946,2021-01-02,2021-01-15
839,306,2021-09-16,2021-09-27
840,183,2021-06-30,2021-07-08
841,348,2021-06-29,2021-07-12
842,310,2021-01-10,2021-01-29
843,956,2021-07-03,2021-07-09
844,35,2021-09-26,2021-10-18
845,457,2021-04-25,2021-05-22
846,515,2021-09-17,2021-10-10
847,566,2021-10-19,2021-11-04
848,813,2021-09-24,2021-10-14
849,882,2021-08-11,2021-09-01
850,254,2021-04-08,2021-04-27
851,365,2021-04-23,2021-05-02
852,102,2021-04-11,2021-05-08
853,653,2021-09-27,2021-10-18
854,680,2021-08-10,2021-08-27
855,620,2021-01-26,2021-02-02
856,289,2021-01-13,2021-01-22
857,577,2021-09-01,2021-09-10
858,987,2021-03-16,2021-03-27
859,269,2021-03-26,2021-04-09
860,570,2021-04-09,2021-05-04
861,315,2021-05-31,2021-06-20
862,984,2021-10-11,2021-10-20
863,81,2021-05-10,2021-05-18
864,414,2021-03-29,2021-04-17
865,490,2021-07-27,2021-07-30
866,88,2021-04-11,2021-04-21
867,342,2021-03-23,2021-04-07
868,937,2021-03-31,2021-04-03
869,605,2021-09-25,2021-10-20
870,647,2021-08-01,2021-08-12
871,550,2021-09-24,2021-10-08
872,954,2021-09-26,2021-10-14
873,100,2021-04-25,2021-05-07
874,557,2021-03-25,2021-04-10
875,383,2021-02-26,2021-02-27
876,566,2021-05-20,2021-05-24
877,558,2021-07-14,2021-08-02
878,470,2021-03-31,2021-04-20
879,370,2021-10-11,2021-10-20
880,872,2021-02-19,2021-03-16
881,318,2021-02-18,2021-03-10
882,821,2021-07-05,2021-07-07
883,360,2021-02-27,2021-03-05
884,62,2021-08-16,2021-09-08
885,16,2021-10-18,2021-11-13
886,898,2021-09-22,2021-10-18
887,669,2021-01-27,2021-02-20
888,108,2021-04-20,2021-05-03
889,332,2021-07-31,2021-08-11
890,649,2021-06-21,2021-07-07
891,350,2021-08-12,2021-08-14
892,586,2021-04-09,2021-04-11
893,854,2021-03-06,2021-03-14
894,1000,2021-10-11,2021-10-13
895,664,2021-07-26,2021-08-15
896,446,2021-03-14,2021-03-31
897,278,2021-08-26,2021-09-17
898,465,2021-06-30,2021-07-04
899,408,2021-08-04,2021-08-14
900,409,2021-07-07,2021-07-24
901,305,2021-05-05,2021-05-06
902,553,2021-01-12,2021-01-15
903,789,2021-01-05,2021-01-21
904,980,2021-03-24,2021-04-07
905,439,2021-01-11,2021-01-23
906,870,2021-01-21,2021-02-04
907,971,2021-08-15,2021-08-17
908,422,2021-03-15,2021-04-08
909,465,2021-07-18,2021-08-09
910,738,2021-01-27,2021-02-06
911,189,2021-08-23,2021-09-06
912,780,2021-08-23,2021-09-09
913,597,2021-04-03,2021-04-19
914,577,2021-05-09,2021-05-12
915,266,2021-04-17,2021-05-04
916,189,2021-10-12,2021-10-19
917,750,2021-01-02,2021-01-12
918,965,2021-03-07,2021-04-03
919,97,2021-06-29,2021-07-21
920,703,2021-07-26,2021-08-16
921,418,2021-02-17,2021-02-18
922,703,2021-10-10,2021-11-02
923,767,2021-07-05,2021-07-26
924,786,2021-04-04,2021-04-18
925,272,2021-07-16,2021-08-12
926,123,2021-02-08,2021-02-18
927,963,2021-08-02,2021-08-06
928,801,2021-10-14,2021-10-19
929,397,2021-01-31,2021-02-06
930,150,2021-06-22,2021-06-30
931,502,2021-06-04,2021-06-19
932,45,2021-08-22,2021-08-23
933,595,2021-04-28,2021-05-20
934,736,2021-04-03,2021-04-21
935,129,2021-07-01,2021-07-16
936,148,2021-07-16,2021-08-01
937,72,2021-06-04,2021-06-25
938,128,2021-06-12,2021-06-28
939,432,2021-04-02,2021-04-21
940,813,2021-09-11,2021-10-04
941,662,2021-09-30,2021-10-05
942,282,2021-06-09,2021-06-10
943,76,2021-02-22,2021-03-14
944,774,2021-07-17,2021-08-09
945,54,2021-07-04,2021-07-22
946,455,2021-04-20,2021-05-13
947,49,2021-06-24,2021-07-02
948,35,2021-08-24,2021-09-02
949,244,2021-02-02,2021-02-17
950,328,2021-10-16,2021-10-31
951,515,2021-09-30,2021-10-23
952,883,2021-08-05,2021-08-25
953,733,2021-04-18,2021-04-26
954,370,2021-03-28,2021-04-15
955,209,2021-01-20,2021-02-05
956,549,2021-05-18,2021-06-07
957,740,2021-08-20,2021-08-30
958,577,2021-06-21,2021-07-01
959,565,2021-01-17,2021-02-10
960,362,2021-09-19,2021-10-07
961,717,2021-03-19,2021-04-15
962,657,2021-02-09,2021-02-18
963,108,2021-06-18,2021-07-14
964,367,2021-07-08,2021-07-16
965,69,2021-07-24,2021-07-29
966,639,2021-02-25,2021-03-10
967,306,2021-10-11,2021-11-07
968,765,2021-03-14,2021-04-03
969,639,2021-05-22,2021-05-25
970,382,2021-01-04,2021-01-23
971,272,2021-08-26,2021-09-12
972,117,2021-07-22,2021-08-08
973,232,2021-09-04,2021-09-24
974,221,2021-01-22,2021-02-18
975,316,2021-01-18,2021-01-30
976,778,2021-10-15,2021-11-04
977,463,2021-04-23,2021-05-06
978,827,2021-04-24,2021-05-18
979,813,2021-04-07,2021-04-21
980,84,2021-10-19,2021-11-14
981,830,2021-10-02,2021-10-12
982,123,2021-03-30,2021-04-07
983,677,2021-07-12,2021-07-14
984,359,2021-09-23,2021-09-30
985,581,2021-02-07,2021-02-09
986,116,2021-08-02,2021-08-15
987,247,2021-07-13,2021-08-09
988,496,2021-02-04,2021-02-16
989,595,2021-01-06,2021-01-29
990,87,2021-08-17,2021-09-06
991,493,2021-01-09,2021-01-16
992,770,2021-07-23,2021-08-14
993,268,2021-03-29,2021-04-11
994,920,2021-07-15,2021-07-17
995,15,2021-04-14,2021-04-28
996,345,2021-01-13,2021-02-02
997,346,2021-01-18,2021-01-31
998,407,2021-05-05,2021-05-21
999,428,2021-06-15,2021-07-12
1000,896,2021-04-07,2021-04-24
1001,1001,2022-11-02,2023-04-30
1002,1002,2020-07-21,2023-12-13
1003,1002,2021-09-03,2023-11-07
1004,1003,2022-07-13,2023-12-31
1005,1004,2020-09-25,2023-03-16
1006,1004,2022-06-04,2023-12-31
1007,1004,2021-01-25,2023-03-18
1008,1005,2022-12-30,2023-12-14
1009,1005,2021-09-14,2023-11-01
1010,1005,2020-10-07,2023-01-12
1011,1006,2021-11-08,2023-04-17
1012,1006,2022-05-30,2023-01-09
1013,1007,2022-12-16,2023-07-02
1014,1007,2020-09-16,2023-09-05
1015,1007,2021-11-30,2023-03-26
1016,1008,2021-12-26,2023-07-19
1017,1008,2022-10-27,2023-12-18
1018,1009,2020-06-20,2023-10-21
1019,1010,2022-07-29,2023-08-19
1020,1011,2022-10-02,2023-08-30
1021,1012,2021-04-29,2023-11-25
1022,1012,2022-12-08,2023-05-25
1023,1013,2022-12-17,2023-12-18
1024,1013,2021-07-27,2023-02-02
1025,1013,2021-09-07,2023-05-28
1026,1013,2022-12-26,2023-08-19
1027,1014,2020-06-23,2023-09-21
1028,1015,2021-03-13,2023-12-05
1029,1015,2021-07-19,2023-10-24
1030,1015,2020-03-29,2023-05-26
1031,1016,2022-03-06,2023-03-13
1032,1016,2022-05-24,2023-10-22
1033,1016,2022-01-08,2023-09-28
1034,1016,2021-09-27,2023-10-07
1035,1017,2021-01-28,2023-04-30
1036,1017,2021-03-31,2023-01-08
1037,1017,2020-08-19,2023-10-17
1038,1018,2021-06-01,2023-11-18
1039,1019,2022-09-13,2023-01-30
1040,1019,2021-02-03,2023-08-19
1041,1020,2022-08-15,2023-06-13
1042,1020,2022-11-01,2023-08-12
1043,1021,2022-04-04,2023-02-22
1044,1021,2020-09-05,2023-11-30
1045,1021,2022-02-05,2023-03-08
1046,1022,2020-11-21,2023-01-05
1047,1022,2022-12-25,2023-08-31
1048,1022,2021-03-28,2023-07-02
1049,1023,2020-09-19,2023-08-11
1050,1024,2020-07-26,2023-05-06
1051,1025,2022-02-08,2023-05-14
1052,1025,2021-02-10,2023-03-21
1053,1025,2020-06-21,2023-03-23
1054,1025,2022-11-12,2023-01-29
1055,1026,2021-06-08,2023-08-04
1056,1026,2021-04-28,2023-11-16
1057,1026,2020-01-25,2023-11-20
1058,1027,2021-09-04,2023-12-06
1059,1027,2022-04-04,2023-01-20
1060,1028,2022-09-16,2023-12-11
1061,1029,2021-03-19,2023-09-22
1062,1029,2022-06-13,2023-12-29
1063,1030,2022-04-13,2023-06-21
1064,1030,2022-12-21,2023-01-31
1065,1030,2022-08-26,2023-11-08
1066,1030,2021-03-21,2023-12-18
1067,1031,2020-05-16,2023-08-04
1068,1031,2020-10-22,2023-03-07
1069,1032,2022-11-08,2023-04-02
1070,1032,2020-05-26,2023-02-11
1071,1032,2022-03-15,2023-11-23
1072,1033,2022-04-26,2023-06-09
1073,1033,2020-02-26,2023-08-28
1074,1034,2021-11-20,2023-07-05
1075,1035,2021-02-11,2023-02-20
1076,1035,2022-08-15,2023-02-16
1077,1036,2022-12-18,2023-12-22
1078,1036,2020-04-01,2023-06-22
1079,1036,2020-06-20,2023-06-17
1080,1036,2022-05-04,2023-01-27
1081,1037,2022-06-07,2023-03-15
1082,1037,2020-08-04,2023-09-13
1083,1037,2021-12-04,2023-07-14
1084,1038,2021-09-04,2023-02-04
1085,1039,2020-01-18,2023-12-25
1086,1039,2020-08-30,2023-09-14
1087,1039,2021-10-31,2023-06-29
1088,1040,2022-03-15,2023-05-03
1089,1040,2022-08-26,2023-10-24
1090,1041,2022-09-27,2023-05-31
1091,1041,2022-08-27,2023-01-06
1092,1041,2021-03-18,2023-10-15
1093,1042,2022-02-13,2023-01-09
1094,1042,2021-08-24,2023-04-02
1095,1042,2021-04-30,2023-08-18
1096,1042,2021-01-10,2023-04-17
1097,1043,2022-01-25,2023-10-04
1098,1043,2020-03-07,2023-01-17
1099,1043,2021-10-11,2023-12-23
1100,1043,2020-11-08,2023-11-08
1101,1044,2022-01-13,2023-11-03
1102,1045,2021-07-02,2023-05-28
1103,1045,2021-12-29,2023-07-07
1104,1045,2022-01-14,2023-03-09
1105,1045,2022-09-29,2023-04-22
1106,1046,2022-06-17,2023-07-22
1107,1046,2022-12-10,2023-10-28
1108,1046,2022-11-30,2023-12-07
1109,1047,2020-04-05,2023-07-23
1110,1048,2022-04-24,2023-02-04
1111,1048,2020-09-22,2023-09-16
1112,1049,2021-02-28,2023-11-13
1113,1049,2022-08-17,2023-07-13
1114,1049,2022-11-29,2023-10-25
1115,1049,2021-01-07,2023-06-19
1116,1050,2021-10-06,2023-09-06
1117,1050,2021-12-10,2023-05-04
1118,1050,2020-09-03,2023-05-16
1119,1050,2021-05-29,2023-08-06
1120,1051,2021-07-04,2023-03-29
1121,1052,2022-05-11,2023-06-13
1122,1052,2022-07-29,2023-06-03
1123,1052,2022-10-25,2023-10-28
1124,1052,2020-02-20,2023-09-12
1125,1053,2022-09-09,2023-10-28
1126,1053,2021-04-28,2023-09-01
1127,1053,2020-10-02,2023-03-09
1128,1054,2020-08-16,2023-03-05
1129,1054,2021-06-13,2023-06-04
1130,1054,2021-10-19,2023-05-12
1131,1054,2022-03-12,2023-05-14
1132,1055,2020-12-18,2023-05-06
1133,1055,2022-03-14,2023-10-18
1134,1055,2022-05-12,2023-12-15
1135,1055,2020-10-03,2023-09-06
1136,1056,2021-12-20,2023-08-27
1137,1056,2021-12-09,2023-10-02
1138,1056,2020-06-15,2023-01-10
1139,1056,2021-12-14,2023-10-02
1140,1057,2020-12-29,2023-04-29
1141,1057,2021-04-15,2023-05-07
1142,1058,2020-01-03,2023-10-09
1143,1059,2021-01-03,2023-06-22
1144,1059,2022-03-05,2023-05-18
1145,1059,2021-03-07,2023-04-11
1146,1060,2022-07-04,2023-02-04
1147,1060,2020-11-12,2023-07-05
1148,1060,2022-09-17,2024-01-01
1149,1061,2021-05-09,2023-11-26
1150,1061,2021-07-29,2023-04-18
1151,1062,2021-03-05,2023-11-08
1152,1062,2022-05-07,2023-05-15
1153,1062,2020-03-12,2023-06-06
1154,1062,2021-05-04,2023-06-05
1155,1063,2021-07-26,2023-08-29
1156,1063,2021-09-25,2023-08-29
1157,1063,2020-02-15,2023-12-27
1158,1063,2020-12-01,2023-12-11
1159,1064,2022-09-01,2023-02-01
1160,1064,2021-10-20,2023-10-13
1161,1065,2021-03-09,2023-06-03
1162,1065,2022-05-13,2023-07-10
1163,1065,2020-09-12,2023-07-08
1164,1066,2021-10-11,2023-04-17
1165,1066,2022-07-18,2023-03-28
1166,1066,2020-01-10,2023-06-27
1167,1067,2022-01-20,2023-05-05
1168,1067,2021-06-06,2023-08-17
1169,1068,2021-03-20,2023-11-13
1170,1068,2022-05-17,2023-11-29
1171,1069,2022-07-27,2023-09-15
1172,1069,2022-05-08,2023-09-13
1173,1070,2021-04-16,2023-11-15
1174,1070,2021-12-30,2023-12-27
1175,1070,2020-04-07,2023-01-17
1176,1071,2022-12-31,2023-11-07
1177,1071,2022-09-10,2023-04-23
1178,1071,2020-09-15,2023-06-07
1179,1071,2022-08-04,2023-05-02
1180,1072,2021-05-29,2023-08-17
1181,1073,2020-03-12,2023-07-23
1182,1073,2021-03-26,2023-09-20
1183,1073,2022-03-22,2023-03-21
1184,1073,2020-01-26,2023-09-20
1185,1074,2020-04-18,2023-11-29
1186,1074,2020-10-13,2023-06-11
1187,1074,2021-09-04,2023-04-06
1188,1075,2022-11-27,2023-09-16
1189,1075,2022-05-25,2023-04-11
1190,1075,2022-10-10,2023-11-13
1191,1075,2021-03-21,2023-11-25
1192,1076,2021-05-26,2023-09-18
1193,1076,2020-03-17,2023-08-09
1194,1076,2020-08-05,2023-02-15
1195,1077,2022-07-01,2023-02-10
1196,1077,2022-05-26,2023-07-10
1197,1078,2020-03-03,2023-07-27
1198,1078,2020-07-19,2023-04-15
1199,1079,2020-02-06,2023-09-08
1200,1080,2022-11-16,2023-06-09
1201,1080,2020-06-19,2023-11-28
1202,1081,2021-11-01,2023-10-07
1203,1081,2022-06-13,2023-08-01
1204,1081,2023-01-01,2023-11-04
1205,1081,2021-02-09,2023-11-17
1206,1082,2020-06-01,2023-03-19
1207,1082,2022-10-22,2023-10-18
1208,1083,2021-08-04,2023-05-26
1209,1083,2020-12-14,2023-07-30
1210,1084,2021-12-09,2023-03-26
1211,1084,2021-12-25,2023-11-19
1212,1084,2022-10-10,2023-12-15
1213,1084,2020-02-17,2023-10-02
1214,1085,2020-08-22,2023-09-14
1215,1086,2020-03-27,2023-06-01
1216,1086,2020-08-01,2023-04-16
1217,1087,2020-03-20,2023-05-27
1218,1087,2021-06-18,2023-11-13
1219,1088,2020-07-07,2023-03-29
1220,1088,2021-10-31,2023-05-15
1221,1089,2022-01-19,2023-05-24
1222,1089,2022-02-17,2023-09-19
1223,1089,2022-06-04,2023-08-12
1224,1090,2022-11-20,2023-04-13
1225,1090,2020-01-22,2023-09-16
1226,1091,2020-02-09,2023-03-12
1227,1092,2021-02-27,2023-01-03
1228,1093,2021-06-28,2023-06-21
1229,1093,2020-07-15,2023-03-23
1230,1093,2022-04-23,2023-02-28
1231,1094,2022-12-26,2023-01-26
1232,1094,2021-10-09,2023-07-13
1233,1095,2020-04-26,2023-11-13
1234,1096,2020-02-09,2023-05-10
1235,1096,2022-02-28,2023-08-12
1236,1097,2022-10-02,2023-12-08
1237,1097,2021-09-14,2023-03-20
1238,1097,2020-02-27,2023-05-10
1239,1098,2020-01-27,2023-02-15
1240,1098,2020-11-21,2023-03-08
1241,1098,2021-03-17,2023-05-30
1242,1099,2020-06-10,2023-12-21
1243,1099,2020-04-29,2023-06-11
1244,1099,2020-06-17,2023-02-19
1245,1099,2020-12-07,2023-11-09
1246,1100,2021-05-20,2023-10-18
1247,1101,2022-11-27,2023-07-11
1248,1102,2021-07-09,2023-11-05
1249,1102,2020-02-10,2023-07-23
1250,1102,2022-09-22,2023-12-23
1251,1103,2021-01-09,2023-12-29
1252,1103,2022-05-09,2023-12-24
1253,1104,2022-01-02,2023-11-05
1254,1104,2020-06-24,2023-09-20
1255,1104,2021-10-27,2023-01-05
1256,1105,2020-04-23,2023-05-04
1257,1106,2020-03-20,2023-08-30
1258,1106,2020-08-31,2023-04-25
1259,1106,2022-07-31,2023-02-23
1260,1106,2020-07-19,2023-06-14
1261,1107,2020-02-13,2023-11-08
1262,1107,2020-07-22,2023-04-04
1263,1107,2022-07-17,2023-02-16
1264,1108,2020-06-14,2023-07-16
1265,1108,2021-09-14,2023-03-23
1266,1108,2021-06-22,2023-01-10
1267,1108,2020-11-14,2023-03-20
1268,1109,2022-11-02,2023-07-21
1269,1109,2022-08-28,2023-11-13
1270,1109,2020-03-27,2023-04-29
1271,1110,2021-04-26,2023-04-17
1272,1111,2020-01-28,2023-01-24
1273,1111,2021-01-12,2023-05-31
1274,1112,2022-12-05,2023-05-02
1275,1112,2020-04-30,2023-07-01
1276,1113,2021-11-29,2023-09-26
1277,1113,2022-11-06,2023-01-30
1278,1113,2020-07-13,2023-12-27
1279,1113,2022-03-03,2023-01-16
1280,1114,2020-09-16,2023-10-11
1281,1115,2020-10-07,2023-09-03
1282,1116,2021-05-26,2023-05-01
1283,1116,2022-07-24,2023-09-27
1284,1116,2020-08-22,2023-01-28
1285,1116,2021-11-08,2023-11-02
1286,1117,2022-04-08,2023-07-27
1287,1117,2021-02-21,2023-11-20
1288,1117,2021-04-02,2023-03-20
1289,1117,2021-04-03,2023-01-18
1290,1118,2021-02-15,2023-06-05
1291,1118,2021-09-29,2023-08-20
1292,1119,2020-11-12,2023-12-26
1293,1119,2021-09-20,2023-11-01
1294,1120,2022-11-27,2023-09-24
1295,1120,2021-11-26,2023-02-20
1296,1120,2020-05-31,2023-10-30
1297,1120,2020-10-03,2023-07-01
1298,1121,2021-11-17,2023-09-02
1299,1121,2020-06-17,2023-06-19
1300,1122,2021-01-03,2023-11-21
1301,1122,2020-11-18,2023-07-20
1302,1122,2020-04-14,2023-01-20
1303,1123,2021-03-22,2023-09-19
1304,1123,2020-08-28,2023-03-29
1305,1124,2022-06-04,2023-03-07
1306,1124,2020-08-02,2023-08-22
1307,1124,2021-05-08,2023-11-20
1308,1124,2020-06-12,2023-06-05
1309,1125,2020-10-12,2023-05-23
1310,1125,2020-05-06,2023-01-05
1311,1125,2020-01-13,2023-01-28
1312,1126,2020-06-02,2023-08-09
1313,1126,2022-01-09,2023-12-22
1314,1126,2022-01-21,2023-12-20
1315,1126,2021-10-03,2023-02-22
1316,1127,2020-11-04,2023-11-27
1317,1127,2020-04-12,2023-03-02
1318,1127,2020-08-09,2023-08-20
1319,1127,2021-10-10,2023-03-07
1320,1128,2020-06-04,2023-08-12
1321,1128,2020-04-15,2023-11-21
1322,1128,2022-02-13,2023-11-16
1323,1129,2021-03-28,2023-06-12
1324,1129,2021-07-10,2023-01-11
1325,1129,2022-03-19,2023-11-23
1326,1129,2020-04-29,2023-12-12
1327,1130,2020-03-13,2023-03-19
1328,1130,2020-12-16,2023-07-27
1329,1131,2021-04-24,2023-12-14
1330,1132,2020-02-09,2023-06-01
1331,1132,2022-06-16,2023-03-02
1332,1133,2020-11-02,2023-12-25
1333,1133,2021-11-19,2023-06-28
1334,1133,2021-07-06,2023-03-02
1335,1133,2021-09-11,2023-04-27
1336,1134,2022-02-10,2023-11-02
1337,1134,2022-06-14,2023-07-21
1338,1134,2020-09-19,2023-05-14
1339,1134,2022-06-04,2023-04-16
1340,1135,2021-05-21,2023-08-26
1341,1135,2022-01-02,2023-01-04
1342,1135,2020-08-23,2023-08-14
1343,1136,2020-08-13,2023-10-02
1344,1136,2020-11-29,2023-12-25
1345,1137,2022-08-12,2023-09-22
1346,1138,2021-10-25,2023-05-01
1347,1138,2021-03-10,2023-04-17
1348,1138,2020-11-12,2023-02-27
1349,1139,2020-11-22,2023-11-19
1350,1139,2022-02-15,2023-05-18
1351,1139,2021-01-30,2023-02-04
1352,1140,2021-09-27,2023-08-09
1353,1140,2020-12-19,2023-10-21
1354,1140,2022-06-26,2023-09-05
1355,1140,2022-07-17,2023-03-13
1356,1141,2021-04-26,2023-08-07
1357,1141,2022-01-06,2023-07-30
1358,1141,2021-07-08,2023-04-27
1359,1141,2022-01-21,2023-08-02
1360,1142,2020-06-03,2023-11-25
1361,1142,2021-06-15,2023-04-01
1362,1142,2022-07-18,2023-06-15
1363,1143,2022-12-18,2023-04-18
1364,1143,2022-06-14,2023-02-17
1365,1143,2021-02-12,2023-12-25
1366,1143,2021-09-03,2023-07-05
1367,1144,2022-01-10,2023-09-18
1368,1145,2022-09-11,2023-11-04
1369,1146,2021-06-28,2023-02-08
1370,1146,2021-01-13,2023-03-26
1371,1146,2020-04-06,2023-02-27
1372,1147,2022-09-09,2023-12-18
1373,1147,2021-11-12,2023-07-23
1374,1148,2020-01-30,2023-10-20
1375,1149,2020-10-31,2023-05-26
1376,1149,2022-01-23,2023-04-25
1377,1150,2020-05-16,2023-11-09
1378,1150,2020-02-02,2023-03-13
1379,1150,2022-06-01,2023-07-09
1380,1150,2021-10-29,2023-02-17
1381,1151,2022-03-02,2023-06-06
1382,1151,2022-04-25,2023-06-23
1383,1151,2022-06-12,2023-12-29
1384,1151,2022-07-11,2023-07-03
1385,1152,2022-08-07,2023-07-27
1386,1152,2022-09-12,2023-01-10
1387,1152,2022-01-21,2023-04-15
1388,1153,2022-05-28,2023-04-19
1389,1154,2021-05-08,2023-06-09
1390,1154,2022-01-28,2023-01-15
1391,1154,2022-01-29,2023-06-29
1392,1154,2020-01-18,2023-07-11
1393,1155,2022-10-01,2023-02-28
1394,1156,2020-11-01,2023-11-30
1395,1157,2021-04-08,2023-06-09
1396,1157,2022-07-15,2023-11-17
1397,1158,2021-01-18,2023-03-02
1398,1158,2022-02-04,2023-08-23
1399,1158,2022-09-10,2023-04-01
1400,1158,2022-03-17,2023-05-22
1401,1159,2022-05-13,2023-06-04
1402,1160,2020-01-03,2023-02-05
1403,1160,2021-06-05,2023-11-25
1404,1160,2021-10-22,2023-08-04
1405,1161,2020-04-17,2023-12-09
1406,1161,2020-07-16,2023-11-08
1407,1161,2020-05-28,2023-12-14
1408,1161,2022-09-24,2023-12-18
1409,1162,2020-07-16,2023-10-12
1410,1162,2021-08-31,2023-01-09
1411,1162,2021-08-15,2023-01-18
1412,1163,2022-04-14,2023-11-17
1413,1163,2021-08-05,2023-05-20
1414,1163,2021-06-10,2023-06-13
1415,1163,2022-04-17,2023-06-16
1416,1164,2021-02-16,2023-01-27
1417,1164,2021-09-08,2023-04-05
1418,1165,2021-12-20,2023-03-07
1419,1165,2022-06-19,2023-11-19
1420,1165,2020-02-09,2023-04-03
1421,1166,2021-08-05,2023-09-15
1422,1167,2021-02-26,2023-04-22
1423,1167,2022-01-28,2023-02-19
1424,1167,2020-12-18,2023-06-19
1425,1168,2021-06-23,2023-02-21
1426,1168,2021-03-05,2023-01-19
1427,1169,2020-03-29,2023-11-14
1428,1169,2020-12-27,2023-08-02
1429,1169,2020-11-23,2023-10-15
